mode_main,distance,main_reason,week_day,age,education,female,license,main_activity,cars,temp,precip,wind
pt,4.01296,commuting,3,55-64,lower,1,1,employee,1,19.1,0,1.9
pt,7.75006,other,3,55-64,lower,1,1,employee,0,19.1,0,1.9
car,4.88646,other,3,55-64,lower,1,1,employee,1,19.1,0,1.9
pt,4.11812,shopping,4,65-74,lower,1,1,"family caregiver",0,18.7,0,2.5
walk,2.03001,commuting,2,45-54,lower,0,1,employee,1,16.2,1,0
car,20.0355,other,2,"more than 74",lower,1,0,retired/pensioner,1,18.8,0.2,1.1
walk,0.413807,shopping,2,"more than 74",lower,1,0,retired/pensioner,1,18.8,0.2,1.1
pt,1.78324,other,2,"more than 74",lower,1,0,retired/pensioner,1,18.8,0.2,1.1
pt,9.66903,personal_errants,4,65-74,higher,0,1,retired/pensioner,1,18.7,0,2.5
pt,12.1967,personal_errants,2,65-74,lower,1,0,retired/pensioner,1,18.8,0.2,1.1
walk,0.565922,personal_errants,1,55-64,lower,1,0,unemployed,0,15.5,13.8,0
walk,0.146372,shopping,1,55-64,lower,1,0,unemployed,0,15.5,13.8,0
walk,0.633463,shopping,1,55-64,lower,1,0,unemployed,0,15.5,13.8,0
walk,2.49133,shopping,2,55-64,lower,1,1,unemployed,1,18.8,0.2,1.1
pt,2.49133,shopping,2,55-64,lower,1,1,unemployed,1,18.8,0.2,1.1
walk,0.304154,commuting,4,"less than 18",lower,0,0,student,0,20,0,1.1
walk,0.899908,other,2,65-74,lower,1,0,other,1,18.8,0.2,1.1
pt,2.97857,other,4,25-34,higher,1,1,employee,1,17.7,2.8,2.5
pt,13.5237,commuting,2,55-64,lower,0,1,employee,1,16.2,1,0
pt,13.0006,personal_errants,2,55-64,lower,0,1,employee,1,16.2,1,0
pt,2.0935,personal_errants,2,55-64,lower,0,1,employee,1,16.2,1,0
walk,1.5353,other,2,65-74,lower,0,1,retired/pensioner,0,18.8,0.2,1.1
walk,0.40992,other,2,65-74,lower,0,1,retired/pensioner,0,18.8,0.2,1.1
pt,13.7107,taking_bringing_persons,1,55-64,middle,1,0,unemployed,0,15.5,13.8,0
car,9.51309,commuting,4,35-44,lower,0,1,employee,1,20,0,1.1
pt,9.46893,other,4,35-44,lower,0,1,employee,0,20,0,1.1
pt,9.46893,commuting,4,35-44,lower,0,1,employee,0,20,0,1.1
walk,0.618564,personal_errants,4,35-44,lower,0,1,employee,1,20,0,1.1
walk,0.618564,commuting,4,"less than 18",lower,0,0,student,1,20,0,1.1
pt,15.058,shopping,4,25-34,middle,1,1,student,1,17.7,2.8,2.5
pt,9.90318,commuting,4,25-34,lower,0,1,employee,1,17.7,2.8,2.5
walk,1.17823,other,4,25-34,lower,0,1,employee,1,17.7,2.8,2.5
walk,1.17823,commuting,4,25-34,lower,0,1,employee,1,17.7,2.8,2.5
pt,2.13448,other,3,55-64,higher,0,1,retired/pensioner,1,15,3.5,1.7
pt,3.21578,commuting,1,55-64,higher,1,1,employee,1,16.2,0,3.1
car,3.66096,commuting,3,45-54,lower,1,0,student,1,15,3.5,1.7
pt,3.66096,commuting,3,45-54,lower,1,0,student,1,15,3.5,1.7
car,3.66096,commuting,3,"less than 18",lower,1,0,student,1,15,3.5,1.7
pt,3.66096,commuting,3,"less than 18",lower,1,0,student,1,15,3.5,1.7
pt,4.51925,commuting,4,35-44,lower,1,0,employee,0,17.7,2.8,2.5
pt,4.51925,other,4,35-44,lower,1,0,employee,0,17.7,2.8,2.5
pt,3.10078,shopping,4,45-54,higher,1,1,employee,1,17.8,0,0
pt,4.30337,shopping,4,45-54,higher,1,1,employee,1,17.8,0,0
pt,22.2787,shopping,4,45-54,higher,1,1,employee,1,17.8,0,0
pt,2.42131,commuting,4,55-64,higher,1,1,employee,1,17.7,2.8,2.5
pt,8.92501,personal_errants,4,55-64,higher,1,1,employee,1,17.7,2.8,2.5
pt,4.21166,shopping,1,25-34,lower,1,1,employee,1,16.2,0,3.1
car,2.68786,commuting,1,"less than 18",lower,0,0,student,1,16.2,0,3.1
pt,14.9373,commuting,4,25-34,middle,1,0,employee,1,17.8,0,0
pt,5.79749,shopping,4,45-54,middle,1,1,employee,1,17.8,0,0
pt,2.79198,personal_errants,2,55-64,lower,1,1,retired/pensioner,1,18.8,0.2,1.1
pt,8.33798,personal_errants,2,55-64,lower,1,1,retired/pensioner,1,18.8,0.2,1.1
pt,7.99971,shopping,2,55-64,lower,1,1,retired/pensioner,1,18.8,0.2,1.1
pt,5.41983,shopping,2,55-64,lower,1,1,retired/pensioner,1,18.8,0.2,1.1
pt,3.35001,personal_errants,2,55-64,lower,1,1,retired/pensioner,1,18.8,0.2,1.1
